"measure","tp","pred","pearson_cor","spearman_rho","kendall_tau","pearson_p","spearman_p","kendall_p","pearson_sig","spearman_sig","kendall_sig"
"SWMBE12","bsl","LED",0.252,0.34,0.269,0.513,0.37,0.335,"","",""
"SWMBE12","bsl","severity",0.357,0.288,0.185,0.255,0.364,0.408,"","",""
"SWMBE12","bsl","fivedasc_util_total",0.071,0.133,0.062,0.826,0.68,0.783,"","",""
"SWMBE12","bsl","fivedasc_sprit_total",0.114,0.147,0.123,0.725,0.648,0.582,"","",""
"SWMBE12","bsl","fivedasc_bliss_total",0.13,0.246,0.185,0.688,0.442,0.408,"","",""
"SWMBE12","bsl","fivedasc_insight_total",0.074,0.207,0.154,0.818,0.519,0.491,"","",""
"SWMBE12","bsl","fivedasc_dis_total",-0.128,-0.172,-0.123,0.691,0.593,0.582,"","",""
"SWMBE12","bsl","fivedasc_imp_total",-0.248,-0.277,-0.246,0.436,0.383,0.27,"","",""
"SWMBE12","bsl","fivedasc_anx_total",-0.295,-0.218,-0.154,0.352,0.497,0.491,"","",""
"SWMBE12","bsl","fivedasc_cimg_total",-0.441,-0.293,-0.202,0.151,0.355,0.369,"","",""
"SWMBE12","bsl","fivedasc_eimg_total",-0.165,0.004,-0.031,0.608,0.991,0.89,"","",""
"SWMBE12","bsl","fivedasc_av_total",-0.17,-0.091,-0.062,0.597,0.778,0.783,"","",""
"SWMBE12","bsl","fivedasc_per_total",-0.07,0.14,0.092,0.83,0.664,0.679,"","",""
"SWMBE12","bsl","boundlessMean",0.101,0.14,0.092,0.755,0.664,0.679,"","",""
"SWMBE12","bsl","anxiousEgoMean",-0.329,-0.172,-0.123,0.297,0.593,0.582,"","",""
"SWMBE12","bsl","visionaryMean",-0.267,-0.088,-0.062,0.401,0.786,0.783,"","",""
"SWMBE4","A7","age",0.571,0.697,0.582,0.053,0.012,0.016,"","*","*"
"SWMBE4","A7","LED",0.184,-0.058,-0.066,0.636,0.883,0.822,"","",""
"SWMBE4","A7","severity",0.129,0.192,0.131,0.689,0.55,0.587,"","",""
"SWMBE4","A7","fivedasc_util_total",0.107,-0.02,-0.019,0.741,0.952,0.938,"","",""
"SWMBE4","A7","fivedasc_sprit_total",0.014,-0.133,-0.094,0.965,0.68,0.698,"","",""
"SWMBE4","A7","fivedasc_bliss_total",0.196,0.078,0.056,0.541,0.809,0.816,"","",""
"SWMBE4","A7","fivedasc_insight_total",-0.002,-0.067,-0.056,0.994,0.837,0.816,"","",""
"SWMBE4","A7","fivedasc_dis_total",-0.169,-0.258,-0.206,0.599,0.417,0.394,"","",""
"SWMBE4","A7","fivedasc_imp_total",0.045,0.102,0.094,0.89,0.753,0.698,"","",""
"SWMBE4","A7","fivedasc_anx_total",-0.008,0.11,0.131,0.981,0.734,0.587,"","",""
"SWMBE4","A7","fivedasc_cimg_total",0.038,-0.065,0,0.906,0.842,1,"","",""
"SWMBE4","A7","fivedasc_eimg_total",0.015,-0.043,-0.019,0.962,0.894,0.938,"","",""
"SWMBE4","A7","fivedasc_av_total",-0.066,-0.137,-0.094,0.838,0.671,0.698,"","",""
"SWMBE4","A7","fivedasc_per_total",-0.107,-0.016,0.019,0.74,0.961,0.938,"","",""
"SWMBE4","A7","boundlessMean",0.084,-0.07,-0.056,0.795,0.828,0.816,"","",""
"SWMBE4","A7","anxiousEgoMean",-0.109,0.035,0.019,0.736,0.913,0.938,"","",""
"SWMBE4","A7","visionaryMean",-0.046,-0.102,-0.094,0.887,0.753,0.698,"","",""
"SWMBE4","B30","age",0.021,-0.134,-0.134,0.948,0.677,0.593,"","",""
"SWMBE4","B30","LED",0.795,0.416,0.36,0.01,0.265,0.24,"*","",""
"SWMBE4","B30","severity",-0.279,0.011,0.027,0.38,0.974,0.915,"","",""
"SWMBE4","B30","fivedasc_util_total",0.149,0.301,0.242,0.643,0.342,0.336,"","",""
"SWMBE4","B30","fivedasc_sprit_total",0.108,0.29,0.242,0.738,0.36,0.336,"","",""
"SWMBE4","B30","fivedasc_bliss_total",0.077,0.172,0.134,0.812,0.593,0.593,"","",""
"SWMBE4","B30","fivedasc_insight_total",0.095,0.091,0.081,0.77,0.778,0.749,"","",""
"SWMBE4","B30","fivedasc_dis_total",0.194,0.301,0.242,0.545,0.342,0.336,"","",""
"SWMBE4","B30","fivedasc_imp_total",0.453,0.118,0.081,0.139,0.714,0.749,"","",""
"SWMBE4","B30","fivedasc_anx_total",0.277,-0.011,-0.027,0.384,0.974,0.915,"","",""
"SWMBE4","B30","fivedasc_cimg_total",-0.225,-0.372,-0.298,0.483,0.234,0.239,"","",""
"SWMBE4","B30","fivedasc_eimg_total",-0.265,-0.344,-0.295,0.404,0.274,0.24,"","",""
"SWMBE4","B30","fivedasc_av_total",-0.15,-0.145,-0.134,0.641,0.653,0.593,"","",""
"SWMBE4","B30","fivedasc_per_total",0.005,0.172,0.134,0.987,0.593,0.593,"","",""
"SWMBE4","B30","boundlessMean",0.109,0.231,0.188,0.736,0.47,0.455,"","",""
"SWMBE4","B30","anxiousEgoMean",0.446,0.296,0.242,0.146,0.351,0.336,"","",""
"SWMBE4","B30","visionaryMean",-0.215,-0.204,-0.188,0.502,0.524,0.455,"","",""
"SWMBE4","B7","age",-0.002,-0.131,-0.111,0.994,0.685,0.664,"","",""
"SWMBE4","B7","LED",0.835,0.555,0.492,0.005,0.121,0.117,"**","",""
"SWMBE4","B7","severity",-0.435,-0.393,-0.334,0.158,0.206,0.192,"","",""
"SWMBE4","B7","fivedasc_util_total",0.048,0.044,0.037,0.883,0.893,0.885,"","",""
"SWMBE4","B7","fivedasc_sprit_total",-0.011,-0.044,-0.037,0.973,0.893,0.885,"","",""
"SWMBE4","B7","fivedasc_bliss_total",-0.015,-0.044,-0.037,0.962,0.893,0.885,"","",""
"SWMBE4","B7","fivedasc_insight_total",-0.025,-0.218,-0.186,0.939,0.495,0.469,"","",""
"SWMBE4","B7","fivedasc_dis_total",0.066,0.044,0.037,0.84,0.893,0.885,"","",""
"SWMBE4","B7","fivedasc_imp_total",0.577,0.48,0.408,0.05,0.114,0.111,"*","",""
"SWMBE4","B7","fivedasc_anx_total",0.412,0.393,0.334,0.184,0.206,0.192,"","",""
"SWMBE4","B7","fivedasc_cimg_total",-0.1,-0.131,-0.112,0.758,0.684,0.663,"","",""
"SWMBE4","B7","fivedasc_eimg_total",-0.287,-0.393,-0.334,0.365,0.206,0.192,"","",""
"SWMBE4","B7","fivedasc_av_total",-0.169,-0.218,-0.186,0.6,0.495,0.469,"","",""
"SWMBE4","B7","fivedasc_per_total",-0.031,-0.044,-0.037,0.924,0.893,0.885,"","",""
"SWMBE4","B7","boundlessMean",-0.001,-0.044,-0.037,0.996,0.893,0.885,"","",""
"SWMBE4","B7","anxiousEgoMean",0.464,0.48,0.408,0.128,0.114,0.111,"","",""
"SWMBE4","B7","visionaryMean",-0.21,-0.218,-0.186,0.513,0.495,0.469,"","",""
"SWMBE4","bsl","age",0.609,0.517,0.41,0.036,0.085,0.084,"*","",""
"SWMBE4","bsl","LED",0.054,-0.165,-0.066,0.891,0.672,0.822,"","",""
"SWMBE4","bsl","severity",0.294,0.335,0.239,0.353,0.287,0.314,"","",""
"SWMBE4","bsl","fivedasc_util_total",-0.194,-0.095,-0.068,0.545,0.77,0.774,"","",""
"SWMBE4","bsl","fivedasc_sprit_total",-0.194,-0.102,-0.068,0.546,0.753,0.774,"","",""
"SWMBE4","bsl","fivedasc_bliss_total",-0.17,-0.095,-0.068,0.598,0.77,0.774,"","",""
"SWMBE4","bsl","fivedasc_insight_total",-0.07,-0.08,-0.034,0.83,0.805,0.886,"","",""
"SWMBE4","bsl","fivedasc_dis_total",-0.18,-0.16,-0.137,0.575,0.619,0.565,"","",""
"SWMBE4","bsl","fivedasc_imp_total",-0.085,-0.131,-0.068,0.792,0.685,0.774,"","",""
"SWMBE4","bsl","fivedasc_anx_total",-0.069,-0.116,-0.102,0.831,0.719,0.666,"","",""
"SWMBE4","bsl","fivedasc_cimg_total",-0.548,-0.569,-0.413,0.065,0.054,0.084,"","",""
"SWMBE4","bsl","fivedasc_eimg_total",0.099,-0.051,0,0.758,0.875,1,"","",""
"SWMBE4","bsl","fivedasc_av_total",-0.303,-0.335,-0.273,0.338,0.287,0.25,"","",""
"SWMBE4","bsl","fivedasc_per_total",-0.393,-0.138,-0.102,0.206,0.668,0.666,"","",""
"SWMBE4","bsl","boundlessMean",-0.162,-0.146,-0.102,0.615,0.652,0.666,"","",""
"SWMBE4","bsl","anxiousEgoMean",-0.196,-0.167,-0.102,0.541,0.603,0.666,"","",""
"SWMBE4","bsl","visionaryMean",-0.357,-0.328,-0.239,0.255,0.299,0.314,"","",""
"SWMBE468","A7","age",0.689,0.596,0.438,0.013,0.041,0.052,"*","*",""
"SWMBE468","A7","LED",0.295,0.068,0.088,0.441,0.862,0.749,"","",""
"SWMBE468","A7","severity",0.462,0.381,0.281,0.13,0.222,0.212,"","",""
"SWMBE468","A7","fivedasc_util_total",0.129,0.078,-0.031,0.69,0.811,0.89,"","",""
"SWMBE468","A7","fivedasc_sprit_total",0.152,0.088,0,0.637,0.785,1,"","",""
"SWMBE468","A7","fivedasc_bliss_total",0.209,0.18,0.031,0.514,0.576,0.89,"","",""
"SWMBE468","A7","fivedasc_insight_total",0.187,0.085,-0.063,0.561,0.794,0.782,"","",""
"SWMBE468","A7","fivedasc_dis_total",0.183,0.085,0.031,0.569,0.794,0.89,"","",""
"SWMBE468","A7","fivedasc_imp_total",0.223,0.215,0.156,0.486,0.502,0.488,"","",""
"SWMBE468","A7","fivedasc_anx_total",0.07,0.176,0.125,0.829,0.583,0.579,"","",""
"SWMBE468","A7","fivedasc_cimg_total",-0.159,-0.233,-0.142,0.621,0.466,0.532,"","",""
"SWMBE468","A7","fivedasc_eimg_total",-0.373,-0.402,-0.313,0.233,0.195,0.166,"","",""
"SWMBE468","A7","fivedasc_av_total",-0.509,-0.568,-0.406,0.091,0.054,0.071,"","",""
"SWMBE468","A7","fivedasc_per_total",-0.034,0.116,0,0.916,0.719,1,"","",""
"SWMBE468","A7","boundlessMean",0.174,0.063,-0.063,0.588,0.845,0.782,"","",""
"SWMBE468","A7","anxiousEgoMean",0.252,0.31,0.25,0.43,0.326,0.267,"","",""
"SWMBE468","A7","visionaryMean",-0.381,-0.409,-0.313,0.222,0.187,0.166,"","",""
"SWMBE468","B30","age",0.539,0.625,0.431,0.07,0.03,0.054,"","*",""
"SWMBE468","B30","LED",0.133,-0.128,-0.06,0.733,0.743,0.83,"","",""
"SWMBE468","B30","severity",0.324,0.337,0.185,0.304,0.284,0.408,"","",""
"SWMBE468","B30","fivedasc_util_total",-0.397,-0.295,-0.215,0.202,0.352,0.335,"","",""
"SWMBE468","B30","fivedasc_sprit_total",-0.399,-0.309,-0.277,0.199,0.329,0.215,"","",""
"SWMBE468","B30","fivedasc_bliss_total",-0.321,-0.211,-0.185,0.309,0.511,0.408,"","",""
"SWMBE468","B30","fivedasc_insight_total",-0.333,-0.291,-0.246,0.29,0.358,0.27,"","",""
"SWMBE468","B30","fivedasc_dis_total",-0.402,-0.312,-0.246,0.195,0.323,0.27,"","",""
"SWMBE468","B30","fivedasc_imp_total",0.416,0.354,0.308,0.179,0.258,0.168,"","",""
"SWMBE468","B30","fivedasc_anx_total",0.17,0.182,0.154,0.598,0.57,0.491,"","",""
"SWMBE468","B30","fivedasc_cimg_total",-0.315,-0.388,-0.233,0.319,0.212,0.3,"","",""
"SWMBE468","B30","fivedasc_eimg_total",-0.376,-0.425,-0.277,0.228,0.169,0.215,"","",""
"SWMBE468","B30","fivedasc_av_total",-0.611,-0.596,-0.369,0.035,0.041,0.098,"*","*",""
"SWMBE468","B30","fivedasc_per_total",-0.557,-0.232,-0.185,0.06,0.469,0.408,"","",""
"SWMBE468","B30","boundlessMean",-0.371,-0.323,-0.246,0.236,0.306,0.27,"","",""
"SWMBE468","B30","anxiousEgoMean",-0.052,0.032,0.062,0.873,0.922,0.783,"","",""
"SWMBE468","B30","visionaryMean",-0.649,-0.614,-0.492,0.022,0.034,0.027,"*","*","*"
"SWMBE468","B7","age",0.562,0.503,0.381,0.057,0.096,0.094,"","",""
"SWMBE468","B7","LED",0.161,-0.205,-0.212,0.679,0.596,0.451,"","",""
"SWMBE468","B7","severity",0.201,0.234,0.159,0.531,0.465,0.486,"","",""
"SWMBE468","B7","fivedasc_util_total",0.12,0.113,0.095,0.711,0.726,0.676,"","",""
"SWMBE468","B7","fivedasc_sprit_total",0.027,0.014,0,0.935,0.965,1,"","",""
"SWMBE468","B7","fivedasc_bliss_total",0.188,0.191,0.159,0.559,0.552,0.486,"","",""
"SWMBE468","B7","fivedasc_insight_total",0.08,0.089,0.064,0.806,0.784,0.78,"","",""
"SWMBE468","B7","fivedasc_dis_total",0.135,0.085,0,0.675,0.793,1,"","",""
"SWMBE468","B7","fivedasc_imp_total",0.216,0.11,0.064,0.501,0.734,0.78,"","",""
"SWMBE468","B7","fivedasc_anx_total",0.022,0.021,0,0.946,0.948,1,"","",""
"SWMBE468","B7","fivedasc_cimg_total",0.023,-0.204,-0.144,0.944,0.525,0.53,"","",""
"SWMBE468","B7","fivedasc_eimg_total",-0.204,-0.297,-0.222,0.524,0.348,0.329,"","",""
"SWMBE468","B7","fivedasc_av_total",-0.348,-0.34,-0.222,0.268,0.28,0.329,"","",""
"SWMBE468","B7","fivedasc_per_total",0.132,0.209,0.127,0.683,0.515,0.577,"","",""
"SWMBE468","B7","boundlessMean",0.108,0.071,0.064,0.738,0.827,0.78,"","",""
"SWMBE468","B7","anxiousEgoMean",0.191,0.173,0.095,0.552,0.59,0.676,"","",""
"SWMBE468","B7","visionaryMean",-0.149,-0.159,-0.127,0.644,0.621,0.577,"","",""
"SWMBE468","bsl","age",0.379,0.333,0.215,0.224,0.29,0.335,"","",""
"SWMBE468","bsl","LED",0.01,-0.335,-0.177,0.979,0.379,0.523,"","",""
"SWMBE468","bsl","severity",0.536,0.484,0.339,0.072,0.111,0.13,"","",""
"SWMBE468","bsl","fivedasc_util_total",-0.217,-0.288,-0.215,0.498,0.364,0.335,"","",""
"SWMBE468","bsl","fivedasc_sprit_total",-0.318,-0.344,-0.277,0.314,0.274,0.215,"","",""
"SWMBE468","bsl","fivedasc_bliss_total",-0.192,-0.267,-0.215,0.55,0.402,0.335,"","",""
"SWMBE468","bsl","fivedasc_insight_total",-0.181,-0.214,-0.185,0.573,0.504,0.408,"","",""
"SWMBE468","bsl","fivedasc_dis_total",-0.195,-0.305,-0.215,0.544,0.335,0.335,"","",""
"SWMBE468","bsl","fivedasc_imp_total",0.259,0.204,0.154,0.417,0.526,0.491,"","",""
"SWMBE468","bsl","fivedasc_anx_total",-0.311,-0.239,-0.185,0.325,0.455,0.408,"","",""
"SWMBE468","bsl","fivedasc_cimg_total",-0.575,-0.712,-0.543,0.051,0.009,0.016,"","**","*"
"SWMBE468","bsl","fivedasc_eimg_total",-0.031,-0.081,-0.062,0.923,0.803,0.783,"","",""
"SWMBE468","bsl","fivedasc_av_total",-0.313,-0.337,-0.277,0.322,0.284,0.215,"","",""
"SWMBE468","bsl","fivedasc_per_total",-0.238,-0.214,-0.185,0.456,0.504,0.408,"","",""
"SWMBE468","bsl","boundlessMean",-0.233,-0.33,-0.246,0.466,0.295,0.27,"","",""
"SWMBE468","bsl","anxiousEgoMean",-0.192,-0.393,-0.215,0.55,0.206,0.335,"","",""
"SWMBE468","bsl","visionaryMean",-0.362,-0.463,-0.339,0.247,0.129,0.13,"","",""
"SWMBE6","A7","age",0.446,0.56,0.395,0.146,0.058,0.089,"","",""
"SWMBE6","A7","LED",0.508,0.172,0.185,0.162,0.657,0.514,"","",""
"SWMBE6","A7","severity",0.087,0.068,0.066,0.788,0.833,0.777,"","",""
"SWMBE6","A7","fivedasc_util_total",-0.076,-0.302,-0.23,0.815,0.341,0.321,"","",""
"SWMBE6","A7","fivedasc_sprit_total",-0.041,-0.277,-0.197,0.899,0.384,0.395,"","",""
"SWMBE6","A7","fivedasc_bliss_total",-0.017,-0.194,-0.164,0.958,0.546,0.479,"","",""
"SWMBE6","A7","fivedasc_insight_total",0.026,-0.302,-0.263,0.937,0.341,0.257,"","",""
"SWMBE6","A7","fivedasc_dis_total",-0.067,-0.226,-0.132,0.836,0.479,0.571,"","",""
"SWMBE6","A7","fivedasc_imp_total",0.468,0.471,0.428,0.125,0.123,0.066,"","",""
"SWMBE6","A7","fivedasc_anx_total",0.404,0.546,0.428,0.193,0.066,0.066,"","",""
"SWMBE6","A7","fivedasc_cimg_total",-0.031,-0.061,-0.05,0.923,0.85,0.831,"","",""
"SWMBE6","A7","fivedasc_eimg_total",-0.431,-0.363,-0.263,0.161,0.246,0.257,"","",""
"SWMBE6","A7","fivedasc_av_total",-0.523,-0.643,-0.493,0.081,0.024,0.034,"","*","*"
"SWMBE6","A7","fivedasc_per_total",-0.178,-0.262,-0.23,0.58,0.41,0.321,"","",""
"SWMBE6","A7","boundlessMean",-0.028,-0.313,-0.263,0.931,0.323,0.257,"","",""
"SWMBE6","A7","anxiousEgoMean",0.323,0.37,0.296,0.306,0.237,0.202,"","",""
"SWMBE6","A7","visionaryMean",-0.427,-0.521,-0.395,0.166,0.083,0.089,"","",""
"SWMBE6","B30","age",0.591,0.662,0.505,0.043,0.019,0.029,"*","*","*"
"SWMBE6","B30","LED",0.047,-0.303,-0.242,0.905,0.427,0.389,"","",""
"SWMBE6","B30","severity",0.421,0.451,0.342,0.173,0.141,0.139,"","",""
"SWMBE6","B30","fivedasc_util_total",-0.008,-0.004,-0.016,0.98,0.991,0.944,"","",""
"SWMBE6","B30","fivedasc_sprit_total",-0.038,-0.029,-0.049,0.906,0.93,0.832,"","",""
"SWMBE6","B30","fivedasc_bliss_total",0.104,0.111,0.049,0.747,0.731,0.832,"","",""
"SWMBE6","B30","fivedasc_insight_total",0.052,0.064,0.016,0.873,0.842,0.944,"","",""
"SWMBE6","B30","fivedasc_dis_total",-0.005,-0.054,-0.147,0.987,0.868,0.526,"","",""
"SWMBE6","B30","fivedasc_imp_total",0.204,0.154,0.114,0.524,0.633,0.621,"","",""
"SWMBE6","B30","fivedasc_anx_total",0.089,0.122,0.114,0.783,0.706,0.621,"","",""
"SWMBE6","B30","fivedasc_cimg_total",-0.115,-0.192,-0.131,0.722,0.55,0.572,"","",""
"SWMBE6","B30","fivedasc_eimg_total",-0.176,-0.179,-0.179,0.584,0.578,0.438,"","",""
"SWMBE6","B30","fivedasc_av_total",-0.391,-0.351,-0.245,0.209,0.264,0.29,"","",""
"SWMBE6","B30","fivedasc_per_total",-0.098,0.118,0.016,0.762,0.715,0.944,"","",""
"SWMBE6","B30","boundlessMean",0.03,-0.021,-0.049,0.927,0.947,0.832,"","",""
"SWMBE6","B30","anxiousEgoMean",0.117,0.172,0.147,0.718,0.593,0.526,"","",""
"SWMBE6","B30","visionaryMean",-0.273,-0.243,-0.179,0.39,0.446,0.438,"","",""
"SWMBE6","B7","age",0.451,0.535,0.402,0.141,0.073,0.085,"","",""
"SWMBE6","B7","LED",0.078,-0.375,-0.277,0.842,0.32,0.328,"","",""
"SWMBE6","B7","severity",0.206,0.349,0.268,0.52,0.266,0.251,"","",""
"SWMBE6","B7","fivedasc_util_total",-0.031,0.087,0.101,0.923,0.787,0.667,"","",""
"SWMBE6","B7","fivedasc_sprit_total",-0.152,-0.022,0.067,0.637,0.946,0.774,"","",""
"SWMBE6","B7","fivedasc_bliss_total",0.012,0.142,0.101,0.971,0.66,0.667,"","",""
"SWMBE6","B7","fivedasc_insight_total",0.016,0.087,0.101,0.961,0.787,0.667,"","",""
"SWMBE6","B7","fivedasc_dis_total",-0.151,-0.051,-0.067,0.639,0.875,0.774,"","",""
"SWMBE6","B7","fivedasc_imp_total",0.102,-0.098,-0.067,0.753,0.761,0.774,"","",""
"SWMBE6","B7","fivedasc_anx_total",-0.093,-0.215,-0.168,0.773,0.503,0.473,"","",""
"SWMBE6","B7","fivedasc_cimg_total",-0.325,-0.414,-0.253,0.303,0.181,0.28,"","",""
"SWMBE6","B7","fivedasc_eimg_total",-0.035,-0.146,-0.134,0.915,0.652,0.566,"","",""
"SWMBE6","B7","fivedasc_av_total",-0.277,-0.255,-0.201,0.384,0.424,0.389,"","",""
"SWMBE6","B7","fivedasc_per_total",-0.105,0.124,0.101,0.746,0.702,0.667,"","",""
"SWMBE6","B7","boundlessMean",-0.04,0.033,0.067,0.902,0.92,0.774,"","",""
"SWMBE6","B7","anxiousEgoMean",-0.116,-0.127,-0.134,0.721,0.693,0.566,"","",""
"SWMBE6","B7","visionaryMean",-0.236,-0.149,-0.101,0.461,0.643,0.667,"","",""
"SWMBE6","bsl","age",0.362,0.498,0.356,0.247,0.099,0.123,"","",""
"SWMBE6","bsl","LED",-0.05,-0.259,-0.215,0.898,0.502,0.447,"","",""
"SWMBE6","bsl","severity",0.381,0.367,0.291,0.222,0.241,0.207,"","",""
"SWMBE6","bsl","fivedasc_util_total",-0.501,-0.509,-0.356,0.097,0.091,0.123,"","",""
"SWMBE6","bsl","fivedasc_sprit_total",-0.583,-0.537,-0.42,0.047,0.072,0.068,"*","",""
"SWMBE6","bsl","fivedasc_bliss_total",-0.462,-0.477,-0.356,0.13,0.117,0.123,"","",""
"SWMBE6","bsl","fivedasc_insight_total",-0.512,-0.431,-0.323,0.089,0.162,0.161,"","",""
"SWMBE6","bsl","fivedasc_dis_total",-0.456,-0.502,-0.388,0.136,0.096,0.092,"","",""
"SWMBE6","bsl","fivedasc_imp_total",0.19,0.182,0.162,0.554,0.572,0.483,"","",""
"SWMBE6","bsl","fivedasc_anx_total",-0.258,-0.206,-0.162,0.418,0.52,0.483,"","",""
"SWMBE6","bsl","fivedasc_cimg_total",-0.747,-0.79,-0.635,0.005,0.002,0.006,"**","**","**"
"SWMBE6","bsl","fivedasc_eimg_total",-0.086,-0.203,-0.162,0.791,0.527,0.483,"","",""
"SWMBE6","bsl","fivedasc_av_total",-0.338,-0.409,-0.323,0.282,0.186,0.161,"","",""
"SWMBE6","bsl","fivedasc_per_total",-0.462,-0.359,-0.323,0.13,0.251,0.161,"","",""
"SWMBE6","bsl","boundlessMean",-0.526,-0.541,-0.388,0.079,0.069,0.092,"","",""
"SWMBE6","bsl","anxiousEgoMean",-0.382,-0.495,-0.323,0.22,0.102,0.161,"","",""
"SWMBE6","bsl","visionaryMean",-0.52,-0.612,-0.517,0.083,0.034,0.025,"","*","*"
"SWMBE8","A7","age",0.702,0.477,0.331,0.011,0.117,0.144,"*","",""
"SWMBE8","A7","LED",0.157,0.123,0.149,0.686,0.752,0.592,"","",""
"SWMBE8","A7","severity",0.617,0.615,0.52,0.033,0.033,0.022,"*","*","*"
"SWMBE8","A7","fivedasc_util_total",0.208,0.269,0.173,0.517,0.399,0.445,"","",""
"SWMBE8","A7","fivedasc_sprit_total",0.241,0.343,0.236,0.45,0.275,0.297,"","",""
"SWMBE8","A7","fivedasc_bliss_total",0.283,0.325,0.205,0.373,0.302,0.366,"","",""
"SWMBE8","A7","fivedasc_insight_total",0.263,0.286,0.173,0.408,0.367,0.445,"","",""
"SWMBE8","A7","fivedasc_dis_total",0.332,0.343,0.299,0.292,0.275,0.187,"","",""
"SWMBE8","A7","fivedasc_imp_total",0.097,0.113,0.11,0.765,0.726,0.627,"","",""
"SWMBE8","A7","fivedasc_anx_total",-0.089,-0.007,0.016,0.783,0.983,0.945,"","",""
"SWMBE8","A7","fivedasc_cimg_total",-0.227,-0.324,-0.254,0.479,0.304,0.265,"","",""
"SWMBE8","A7","fivedasc_eimg_total",-0.345,-0.378,-0.268,0.272,0.226,0.237,"","",""
"SWMBE8","A7","fivedasc_av_total",-0.488,-0.488,-0.362,0.107,0.108,0.11,"","",""
"SWMBE8","A7","fivedasc_per_total",0.053,0.286,0.236,0.869,0.367,0.297,"","",""
"SWMBE8","A7","boundlessMean",0.256,0.269,0.173,0.422,0.399,0.445,"","",""
"SWMBE8","A7","anxiousEgoMean",0.235,0.307,0.205,0.463,0.331,0.366,"","",""
"SWMBE8","A7","visionaryMean",-0.349,-0.399,-0.268,0.267,0.198,0.237,"","",""
"SWMBE8","B30","age",0.452,0.558,0.457,0.14,0.059,0.044,"","","*"
"SWMBE8","B30","LED",0.001,-0.403,-0.273,0.998,0.282,0.331,"","",""
"SWMBE8","B30","severity",0.286,0.223,0.142,0.367,0.487,0.532,"","",""
"SWMBE8","B30","fivedasc_util_total",-0.589,-0.611,-0.426,0.044,0.035,0.061,"*","*",""
"SWMBE8","B30","fivedasc_sprit_total",-0.569,-0.643,-0.489,0.053,0.024,0.031,"","*","*"
"SWMBE8","B30","fivedasc_bliss_total",-0.529,-0.527,-0.426,0.077,0.079,0.061,"","",""
"SWMBE8","B30","fivedasc_insight_total",-0.521,-0.58,-0.426,0.082,0.048,0.061,"","*",""
"SWMBE8","B30","fivedasc_dis_total",-0.606,-0.594,-0.426,0.037,0.042,0.061,"*","*",""
"SWMBE8","B30","fivedasc_imp_total",0.408,0.382,0.268,0.188,0.221,0.237,"","",""
"SWMBE8","B30","fivedasc_anx_total",0.148,0.078,0.047,0.646,0.81,0.835,"","",""
"SWMBE8","B30","fivedasc_cimg_total",-0.351,-0.503,-0.349,0.264,0.096,0.125,"","",""
"SWMBE8","B30","fivedasc_eimg_total",-0.399,-0.495,-0.331,0.199,0.102,0.144,"","",""
"SWMBE8","B30","fivedasc_av_total",-0.64,-0.657,-0.489,0.025,0.02,0.031,"*","*","*"
"SWMBE8","B30","fivedasc_per_total",-0.746,-0.498,-0.394,0.005,0.099,0.082,"**","",""
"SWMBE8","B30","boundlessMean",-0.565,-0.629,-0.457,0.055,0.028,0.044,"","*","*"
"SWMBE8","B30","anxiousEgoMean",-0.213,-0.3,-0.173,0.505,0.343,0.445,"","",""
"SWMBE8","B30","visionaryMean",-0.746,-0.763,-0.615,0.005,0.004,0.007,"**","**","**"
"SWMBE8","B7","age",0.551,0.374,0.329,0.063,0.232,0.157,"","",""
"SWMBE8","B7","LED",0.105,0.078,-0.063,0.789,0.842,0.827,"","",""
"SWMBE8","B7","severity",0.217,0.083,0.033,0.498,0.799,0.887,"","",""
"SWMBE8","B7","fivedasc_util_total",0.166,0.348,0.263,0.605,0.267,0.257,"","",""
"SWMBE8","B7","fivedasc_sprit_total",0.099,0.248,0.164,0.759,0.437,0.479,"","",""
"SWMBE8","B7","fivedasc_bliss_total",0.243,0.431,0.329,0.446,0.162,0.157,"","",""
"SWMBE8","B7","fivedasc_insight_total",0.1,0.273,0.23,0.757,0.391,0.321,"","",""
"SWMBE8","B7","fivedasc_dis_total",0.235,0.305,0.197,0.463,0.335,0.395,"","",""
"SWMBE8","B7","fivedasc_imp_total",0.189,0.111,0.066,0.555,0.73,0.777,"","",""
"SWMBE8","B7","fivedasc_anx_total",0.031,0.122,0.132,0.924,0.705,0.571,"","",""
"SWMBE8","B7","fivedasc_cimg_total",0.174,0.178,0.149,0.589,0.58,0.523,"","",""
"SWMBE8","B7","fivedasc_eimg_total",-0.228,-0.144,-0.099,0.475,0.656,0.671,"","",""
"SWMBE8","B7","fivedasc_av_total",-0.326,-0.101,-0.066,0.3,0.756,0.777,"","",""
"SWMBE8","B7","fivedasc_per_total",0.219,0.388,0.329,0.493,0.213,0.157,"","",""
"SWMBE8","B7","boundlessMean",0.159,0.32,0.23,0.622,0.311,0.321,"","",""
"SWMBE8","B7","anxiousEgoMean",0.257,0.395,0.296,0.419,0.204,0.202,"","",""
"SWMBE8","B7","visionaryMean",-0.079,0.122,0.066,0.807,0.705,0.777,"","",""
"SWMBE8","bsl","age",0.212,0.104,0.082,0.509,0.748,0.724,"","",""
"SWMBE8","bsl","LED",0.034,-0.296,-0.154,0.931,0.439,0.588,"","",""
